table,field_name,type,length,decimals
2023\AGING.DBF,PCODE,C,10,0
2023\AGING.DBF,ACC_CODE,C,10,0
2023\AGING.DBF,DATE,D,8,0
2023\AGING.DBF,ACC_NAME,C,40,0
2023\AGING.DBF,OPEN_DATE,D,8,0
2023\AGING.DBF,DR_AMOUNT,N,10,2
2023\AGING.DBF,VOU_NO,C,10,0
2023\AGING.DBF,INVOICENO,N,10,0
2023\AGING.DBF,AVOU_NO,N,10,0
2023\AGING.DBF,ADR_AMOUNT,N,12,0
2023\AGING.DBF,DRCR1,C,2,0
2023\AGING.DBF,BALANCE,N,12,2
2023\AGING.DBF,DEBIT,N,12,2
2023\AGING.DBF,CREDIT,N,12,2
2023\aging2.DBF,TYPE,C,12,0
2023\aging2.DBF,SNOX,N,4,0
2023\aging2.DBF,ACC_CODE,C,10,0
2023\aging2.DBF,DATE,D,8,0
2023\aging2.DBF,ACC_NAME,C,40,0
2023\aging2.DBF,VEHICLE_NO,C,10,0
2023\aging2.DBF,OPEN_DATE,D,8,0
2023\aging2.DBF,DR_AMOUNT,N,12,2
2023\aging2.DBF,VOU_NO,C,10,0
2023\aging2.DBF,AVOU_NO,N,5,0
2023\aging2.DBF,ADR_AMOUNT,N,10,3
2023\aging2.DBF,DRCR1,C,2,0
2023\aging2.DBF,BALANCE,N,12,2
2023\BARCODE.DBF,CODE,N,10,0
2023\BARCODE.DBF,CODE1,N,10,0
2023\BARCODE.DBF,CODE2,N,10,0
2023\BARCODE.DBF,CODE3,N,10,0
2023\BARCODE.DBF,CODE4,N,10,0
2023\BARCODE.DBF,CODE5,N,10,0
2023\BATCH.DBF,CODE,N,8,0
2023\BATCH.DBF,CATEGORY,C,50,0
2023\BATCH.DBF,UNIT,C,10,0
2023\BATCH.DBF,FILL,N,10,3
2023\BATCH.DBF,PRATE,N,10,4
2023\BATCH.DBF,RATE,N,10,2
2023\BCODE.DBF,CODE,N,6,0
2023\BCODE.DBF,MLNAME,C,50,0
2023\BCODE.DBF,UNIT,C,12,0
2023\BCODE.DBF,RATE,N,10,2
2023\BDB.DBF,MODE,C,1,0
2023\BDB.DBF,DATE,D,8,0
2023\BDB.DBF,PCODE,C,8,0
2023\BDB.DBF,LNAME,C,40,0
2023\BDB.DBF,PARTICULAR,C,70,0
2023\BDB.DBF,TYPE,C,1,0
2023\BDB.DBF,VNO,N,6,0
2023\BDB.DBF,QTY,N,12,2
2023\BDB.DBF,PDATE,D,8,0
2023\BDB.DBF,CODE,N,10,0
2023\BDB.DBF,INVOICENO,N,10,0
2023\BDB.DBF,BILLNO,N,10,0
2023\BDB.DBF,UNIT,C,10,0
2023\BDB.DBF,RATE,N,10,0
2023\BDB.DBF,CASE,N,10,0
2023\BDB.DBF,FILL,N,7,0
2023\BDB.DBF,SAMOUNT,N,10,0
2023\BDB.DBF,DISCOUNT,N,10,0
2023\BDB.DBF,STAX,N,10,0
2023\BDB.DBF,GATEPASS,N,8,0
2023\BDB.DBF,PVALUE,N,10,0
2023\BDB.DBF,DEBIT,N,10,0
2023\BDB.DBF,CREDIT,N,10,0
2023\BDB.DBF,BALANCE,N,10,0
2023\BDB.DBF,LBALANCE,N,10,0
2023\BDB.DBF,OPDR,N,10,0
2023\BDB.DBF,OPCR,N,10,0
2023\BDB.DBF,CBL,N,10,0
2023\BILL.DBF,DEPT,C,1,0
2023\BILL.DBF,DATE,D,8,0
2023\BILL.DBF,PCODE,C,10,0
2023\BILL.DBF,SPO,C,5,0
2023\BILL.DBF,PARTICULAR,C,80,0
2023\BILL.DBF,TYPE,C,1,0
2023\BILL.DBF,VNO,N,6,0
2023\BILL.DBF,CCODE,N,10,0
2023\BILL.DBF,GCODE,N,10,0
2023\BILL.DBF,CODE,N,10,0
2023\BILL.DBF,RECENO,N,10,0
2023\BILL.DBF,LOTNO,N,10,0
2023\BILL.DBF,INVOICENO,N,10,0
2023\BILL.DBF,BILLNO,N,10,0
2023\BILL.DBF,CELLNO,C,15,0
2023\BILL.DBF,VEHNO,C,15,0
2023\BILL.DBF,CNO,C,15,0
2023\BILL.DBF,CNO1,C,15,0
2023\BILL.DBF,BUILTYNO,N,10,0
2023\BILL.DBF,FREIGHT,N,10,0
2023\BILL.DBF,TRUCKADA,C,40,0
2023\BILL.DBF,UNIT,C,10,0
2023\BILL.DBF,RATE,N,10,2
2023\BILL.DBF,CASE,N,10,0
2023\BILL.DBF,FILL,N,10,3
2023\BILL.DBF,GQTY,N,10,2
2023\BILL.DBF,LESS,N,10,2
2023\BILL.DBF,OTHERS,N,10,0
2023\BILL.DBF,LABOUR,N,10,0
2023\BILL.DBF,BROKERY,N,10,2
2023\BILL.DBF,ABARDANA,N,10,0
2023\BILL.DBF,ABROKERY,N,10,0
2023\BILL.DBF,ALABOUR,N,10,0
2023\BILL.DBF,ASTICHING,N,10,0
2023\BILL.DBF,AEXTRALOAD,N,10,0
2023\BILL.DBF,ASOTTRI,N,10,0
2023\BILL.DBF,AINNERLAB,N,10,0
2023\BILL.DBF,AMUNSHYANA,N,10,0
2023\BILL.DBF,STICHING,N,10,0
2023\BILL.DBF,QTY,N,10,2
2023\BILL.DBF,SAMOUNT,N,10,2
2023\BILL.DBF,DISC,N,10,2
2023\BILL.DBF,SDISCOUNT,N,10,0
2023\BILL.DBF,DISCOUNT,N,10,2
2023\BILL.DBF,PVALUE,N,10,2
2023\BILL.DBF,RETURN,N,10,2
2023\BILL.DBF,DEBIT,N,10,2
2023\BILL.DBF,CREDIT,N,10,2
2023\BILL.DBF,BALANCE,N,10,2
2023\BILL.DBF,LBALANCE,N,10,0
2023\BILL.DBF,OPDR,N,10,0
2023\BILL.DBF,OPCR,N,10,0
2023\BILL.DBF,CDR,N,10,0
2023\BILL.DBF,CCR,N,10,0
2023\BILL.DBF,CBL,N,10,0
2023\BILL.DBF,LNAME,C,60,0
2023\BILL.DBF,BSCODE,C,5,0
2023\BILL.DBF,PLCODE,C,5,0
2023\BILL.DBF,CFCODE,C,5,0
2023\BILL.DBF,PDATE,D,8,0
2023\BILL.DBF,REMARKS,C,40,0
2023\BILL.DBF,DETAILS,M,4,0
2023\BILL.DBF,LCODE,N,10,0
2023\BILL.DBF,LOCATION,C,30,0
2023\BSCODE.DBF,BSCODE,C,5,0
2023\BSCODE.DBF,DEP_NM,C,60,0
2023\CDB.DBF,DATE,D,8,0
2023\CDB.DBF,MLC,C,6,0
2023\CDB.DBF,PARTICULAR,C,70,0
2023\CDB.DBF,TYPE,C,1,0
2023\CDB.DBF,VNO,N,6,0
2023\CDB.DBF,DEBIT,N,12,0
2023\CDB.DBF,CREDIT,N,12,0
2023\CDB.DBF,BALANCE,N,12,0
2023\CHEQUE.DBF,TITLE,C,60,0
2023\CHEQUE.DBF,DATE,D,8,0
2023\CHEQUE.DBF,CHQNO,N,10,0
2023\CHEQUE.DBF,DEBIT,N,10,0
2023\CHEQUE.DBF,WORD,C,80,0
2023\CMF.DBF,PCODE,C,10,0
2023\CMF.DBF,MLNAME,C,40,0
2023\CMF.DBF,URDU,C,40,0
2023\CMF.DBF,ADDRESS,C,40,0
2023\CMF.DBF,ADDRESS2,C,40,0
2023\CMF.DBF,ADDRESS3,C,40,0
2023\CMF.DBF,ADDRESS4,C,40,0
2023\CMF.DBF,DATE,D,8,0
2023\CMF.DBF,BSCODE,C,5,0
2023\CMF.DBF,PLCODE,C,5,0
2023\CMF.DBF,CFCODE,C,5,0
2023\CMF.DBF,DR,N,14,0
2023\CMF.DBF,CR,C,14,0
2023\CMF.DBF,DISC,N,10,2
2023\CMF.DBF,UC,N,10,0
2023\CMF.DBF,CREDIT,N,14,0
2023\CMF.DBF,BALANCE,N,14,0
2023\CODE.DBF,MAINCODE,C,10,0
2023\CODE.DBF,CODE,N,6,0
2023\CODE.DBF,MLNAME,C,50,0
2023\CODE.DBF,UNIT,C,12,0
2023\CODE.DBF,PRATE,N,12,2
2023\CODE.DBF,RATE,N,12,2
2023\COMPANY.DBF,CCODE,N,6,0
2023\COMPANY.DBF,MLNAME,C,30,0
2023\CONFIG.DBF,CNAME,C,18,0
2023\CONFIG.DBF,CYER1,D,8,0
2023\CONFIG.DBF,CYER2,D,8,0
2023\CONFIG.DBF,PASS,M,10,0
2023\CONFIG.DBF,MASTER,M,10,0
2023\CONFIG.DBF,ADD,M,10,0
2023\CONFIG.DBF,SREPORT,M,10,0
2023\CONFIG.DBF,VIEW,M,10,0
2023\CONFIG1.DBF,CNAME,C,18,0
2023\CONFIG1.DBF,CYER1,D,8,0
2023\CONFIG1.DBF,CYER2,D,8,0
2023\CONFIG1.DBF,PASS,M,4,0
2023\CONFIG1.DBF,MASTER,M,4,0
2023\CONFIG1.DBF,M1,C,1,0
2023\CONFIG1.DBF,M2,C,1,0
2023\CONFIG1.DBF,M3,C,1,0
2023\CONFIG1.DBF,M4,C,1,0
2023\CONFIG1.DBF,M5,C,1,0
2023\CONFIG1.DBF,M6,C,1,0
2023\CONFIG1.DBF,M7,C,1,0
2023\CONFIG1.DBF,M8,C,1,0
2023\CONFIG1.DBF,M9,C,1,0
2023\CONFIG1.DBF,M10,C,1,0
2023\CONFIG1.DBF,ADDRECORD,M,4,0
2023\CONFIG1.DBF,M11,C,1,0
2023\CONFIG1.DBF,A1,C,1,0
2023\CONFIG1.DBF,A2,C,1,0
2023\CONFIG1.DBF,A3,C,1,0
2023\CONFIG1.DBF,A4,C,1,0
2023\CONFIG1.DBF,A5,C,1,0
2023\CONFIG1.DBF,A6,C,1,0
2023\CONFIG1.DBF,A7,C,1,0
2023\CONFIG1.DBF,A8,C,1,0
2023\CONFIG1.DBF,A9,C,1,0
2023\CONFIG1.DBF,A10,C,1,0
2023\CONFIG1.DBF,A11,C,1,0
2023\CONFIG1.DBF,A12,C,1,0
2023\CONFIG1.DBF,A13,C,1,0
2023\CONFIG1.DBF,A14,C,1,0
2023\CONFIG1.DBF,A15,C,1,0
2023\CONFIG1.DBF,A16,C,1,0
2023\CONFIG1.DBF,A17,C,1,0
2023\CONFIG1.DBF,A18,C,1,0
2023\CONFIG1.DBF,A19,C,1,0
2023\CONFIG1.DBF,A20,C,1,0
2023\CONFIG1.DBF,A21,C,1,0
2023\CONFIG1.DBF,A22,C,1,0
2023\CONFIG1.DBF,A23,C,1,0
2023\CONFIG1.DBF,AACCREPORT,M,4,0
2023\CONFIG1.DBF,F1,C,1,0
2023\CONFIG1.DBF,F2,C,1,0
2023\CONFIG1.DBF,F3,C,1,0
2023\CONFIG1.DBF,F4,C,1,0
2023\CONFIG1.DBF,F5,C,1,0
2023\CONFIG1.DBF,F6,C,1,0
2023\CONFIG1.DBF,F7,C,1,0
2023\CONFIG1.DBF,F8,C,1,0
2023\CONFIG1.DBF,F9,C,1,0
2023\CONFIG1.DBF,F10,C,1,0
2023\CONFIG1.DBF,F11,C,1,0
2023\CONFIG1.DBF,F12,C,1,0
2023\CONFIG1.DBF,F13,C,1,0
2023\CONFIG1.DBF,F14,C,1,0
2023\CONFIG1.DBF,F15,C,1,0
2023\CONFIG1.DBF,F16,C,1,0
2023\CONFIG1.DBF,F17,C,1,0
2023\CONFIG1.DBF,F18,C,1,0
2023\CONFIG1.DBF,F19,C,1,0
2023\CONFIG1.DBF,F20,C,1,0
2023\CONFIG1.DBF,F21,C,1,0
2023\CONFIG1.DBF,F22,C,1,0
2023\CONFIG1.DBF,F23,C,1,0
2023\CONFIG1.DBF,F24,C,1,0
2023\CONFIG1.DBF,F25,C,1,0
2023\CONFIG1.DBF,PURREPORT,M,4,0
2023\CONFIG1.DBF,P1,C,1,0
2023\CONFIG1.DBF,P2,C,1,0
2023\CONFIG1.DBF,P3,C,1,0
2023\CONFIG1.DBF,P4,C,1,0
2023\CONFIG1.DBF,P5,C,1,0
2023\CONFIG1.DBF,P6,C,1,0
2023\CONFIG1.DBF,P7,C,1,0
2023\CONFIG1.DBF,P8,C,1,0
2023\CONFIG1.DBF,P9,C,1,0
2023\CONFIG1.DBF,SALEREPORT,M,4,0
2023\CONFIG1.DBF,S1,C,1,0
2023\CONFIG1.DBF,S2,C,1,0
2023\CONFIG1.DBF,S3,C,1,0
2023\CONFIG1.DBF,S4,C,1,0
2023\CONFIG1.DBF,S5,C,1,0
2023\CONFIG1.DBF,S6,C,1,0
2023\CONFIG1.DBF,S7,C,1,0
2023\CONFIG1.DBF,S8,C,1,0
2023\CONFIG1.DBF,S9,C,1,0
2023\CONFIG1.DBF,S10,C,1,0
2023\CONFIG1.DBF,S11,C,1,0
2023\CONFIG1.DBF,S12,C,1,0
2023\CONFIG1.DBF,S13,C,1,0
2023\CONFIG1.DBF,S14,C,1,0
2023\CONFIG1.DBF,S15,C,1,0
2023\CONFIG1.DBF,S16,C,1,0
2023\CONFIG1.DBF,S17,C,1,0
2023\CONFIG1.DBF,S18,C,1,0
2023\CONFIG1.DBF,S19,C,1,0
2023\CONFIG1.DBF,S20,C,1,0
2023\CONFIG1.DBF,S21,C,1,0
2023\CONFIG1.DBF,S22,C,1,0
2023\CONFIG1.DBF,STOCK,M,4,0
2023\CONFIG1.DBF,SR1,C,1,0
2023\CONFIG1.DBF,SR2,C,1,0
2023\CONFIG1.DBF,SR3,C,1,0
2023\CONFIG1.DBF,SR4,C,1,0
2023\CONFIG1.DBF,SR5,C,1,0
2023\CONFIG1.DBF,SR6,C,1,0
2023\CONFIG1.DBF,UTILITY,M,4,0
2023\CONFIG1.DBF,U1,C,1,0
2023\CONFIG1.DBF,U2,C,1,0
2023\CONFIG1.DBF,U3,C,1,0
2023\CONFIG1.DBF,U4,C,1,0
2023\CONFIG1.DBF,U5,C,1,0
2023\CONFIG1.DBF,U6,C,1,0
2023\CONFIG1.DBF,U7,C,1,0
2023\CONFIG1.DBF,U8,C,1,0
2023\CONFIG1.DBF,DELETE,M,4,0
2023\CONFIG1.DBF,D1,C,1,0
2023\db.DBF,USER,C,20,0
2023\db.DBF,DEPT,C,1,0
2023\db.DBF,DATE,D,8,0
2023\db.DBF,PCODE,C,10,0
2023\db.DBF,SPO,C,5,0
2023\db.DBF,PARTICULAR,C,80,0
2023\db.DBF,TYPE,C,1,0
2023\db.DBF,VNO,N,10,0
2023\db.DBF,CCODE,N,10,0
2023\db.DBF,GCODE,N,10,0
2023\db.DBF,MAINCODE,C,10,0
2023\db.DBF,CODE,N,10,0
2023\db.DBF,RECENO,N,10,0
2023\db.DBF,LOTNO,N,10,0
2023\db.DBF,INVOICENO,N,10,0
2023\db.DBF,BILLNO,N,10,0
2023\db.DBF,CELLNO,C,15,0
2023\db.DBF,VEHNO,C,15,0
2023\db.DBF,CNO,C,15,0
2023\db.DBF,CNO1,C,15,0
2023\db.DBF,BUILTYNO,N,10,0
2023\db.DBF,FREIGHT,N,10,0
2023\db.DBF,TRUCKADA,C,40,0
2023\db.DBF,UNIT,C,10,0
2023\db.DBF,RATE,N,10,2
2023\db.DBF,CASE,N,10,0
2023\db.DBF,FILL,N,10,3
2023\db.DBF,GQTY,N,10,2
2023\db.DBF,EXCESS,N,10,2
2023\db.DBF,KANTA,N,10,2
2023\db.DBF,LESS,N,10,2
2023\db.DBF,OTHERS,N,10,0
2023\db.DBF,LABOUR,N,10,0
2023\db.DBF,ABR,N,10,2
2023\db.DBF,BROKERY,N,10,2
2023\db.DBF,ALR,N,10,2
2023\db.DBF,ABARDANA,N,10,0
2023\db.DBF,ABROK,N,10,2
2023\db.DBF,ABROKERY,N,10,0
2023\db.DBF,LBR,N,10,2
2023\db.DBF,ALABOUR,N,10,0
2023\db.DBF,ASR,N,10,2
2023\db.DBF,ASTICHING,N,10,0
2023\db.DBF,AER,N,10,2
2023\db.DBF,AEXTRALOAD,N,10,0
2023\db.DBF,ASOTR,N,10,2
2023\db.DBF,ASOTTRI,N,10,0
2023\db.DBF,AIR,N,10,2
2023\db.DBF,AINNERLAB,N,10,0
2023\db.DBF,AMR,N,10,2
2023\db.DBF,AMUNSHYANA,N,10,0
2023\db.DBF,CR,N,10,2
2023\db.DBF,STICHING,N,10,0
2023\db.DBF,QTY,N,10,2
2023\db.DBF,SAMOUNT,N,10,2
2023\db.DBF,XFREIGHT,N,12,0
2023\db.DBF,NEWFLD,C,10,0
2023\db.DBF,VALUE,N,14,2
2023\db.DBF,DISC,N,10,2
2023\db.DBF,SDISCOUNT,N,10,0
2023\db.DBF,DISCOUNT,N,10,2
2023\db.DBF,PVALUE,N,14,2
2023\db.DBF,RETURN,N,14,2
2023\db.DBF,DEBIT,N,14,2
2023\db.DBF,CREDIT,N,14,2
2023\db.DBF,BALANCE,N,14,2
2023\db.DBF,LBALANCE,N,14,0
2023\db.DBF,OPDR,N,14,0
2023\db.DBF,OPCR,N,14,0
2023\db.DBF,CDR,N,14,0
2023\db.DBF,CCR,N,14,0
2023\db.DBF,CBL,N,14,0
2023\db.DBF,LNAME,C,60,0
2023\db.DBF,BSCODE,C,5,0
2023\db.DBF,PLCODE,C,5,0
2023\db.DBF,CFCODE,C,5,0
2023\db.DBF,PDATE,D,8,0
2023\db.DBF,REMARKS,C,40,0
2023\db.DBF,LCODE,N,10,0
2023\db.DBF,LOCATION,C,30,0
2023\db.DBF,BAGS,N,10,0
2023\db.DBF,GPNO,N,10,0
2023\db.DBF,DUEDATE,D,8,0
2023\db.DBF,DRIVERNAME,C,40,0
2023\db.DBF,MLC,C,6,0
2023\DB1.DBF,USER,C,20,0
2023\DB1.DBF,DEPT,C,1,0
2023\DB1.DBF,DATE,D,8,0
2023\DB1.DBF,CODE,N,10,0
2023\DB1.DBF,PCODE,C,10,0
2023\DB1.DBF,PARTICULAR,C,80,0
2023\DB1.DBF,TYPE,C,1,0
2023\DB1.DBF,VNO,N,6,0
2023\DB1.DBF,GPNO,N,10,0
2023\DB1.DBF,DRIVERNAME,C,40,0
2023\DB1.DBF,VEHNO,C,10,0
2023\DB1.DBF,MLC,C,2,0
2023\DB1.DBF,LOTNO,N,10,0
2023\DB1.DBF,INVOICENO,N,10,0
2023\DB1.DBF,RATE,N,10,2
2023\DB1.DBF,GQTY,N,10,0
2023\DB1.DBF,BAGS,N,10,0
2023\DB1.DBF,FILL,N,10,0
2023\DB1.DBF,EXCESS,N,10,0
2023\DB1.DBF,LESS,N,10,0
2023\DB1.DBF,KANTA,N,10,0
2023\DB1.DBF,QTY,N,10,0
2023\DB1.DBF,PVALUE,N,12,0
2023\DB1.DBF,VALUE,N,12,0
2023\DB1.DBF,SAMOUNT,N,12,2
2023\DB1.DBF,DISC,N,10,2
2023\DB1.DBF,DISCOUNT,N,12,2
2023\DB1.DBF,FREIGHT,N,12,0
2023\DB1.DBF,XFREIGHT,N,12,0
2023\DB1.DBF,STAX,N,12,0
2023\DB1.DBF,DEBIT,N,12,0
2023\DB1.DBF,CREDIT,N,12,0
2023\DB1.DBF,BALANCE,N,12,0
2023\DB1.DBF,LBALANCE,N,12,0
2023\DB1.DBF,OPDR,N,12,0
2023\DB1.DBF,OPCR,N,12,0
2023\DB1.DBF,CDR,N,12,0
2023\DB1.DBF,CCR,N,12,0
2023\DB1.DBF,CBL,N,12,0
2023\DB1.DBF,LNAME,C,60,0
2023\DB1.DBF,BSCODE,C,5,0
2023\DB1.DBF,PLCODE,C,5,0
2023\DB1.DBF,CFCODE,C,5,0
2023\DB1.DBF,PDATE,D,8,0
2023\DB1.DBF,DUEDATE,D,8,0
2023\DB1.DBF,REMARKS,C,40,0
2023\DB1.DBF,DETAILS,C,10,0
2023\DB1.DBF,STATUS,C,10,0
2023\DB1.DBF,PNAME,C,40,0
2023\DB1.DBF,JAN,N,10,0
2023\DB1.DBF,FEB,N,10,0
2023\DB1.DBF,MAR,N,10,0
2023\DB1.DBF,APR,N,10,0
2023\DB1.DBF,MAY,N,10,0
2023\DB1.DBF,JUN,N,10,0
2023\DB1.DBF,JUL,N,10,0
2023\DB1.DBF,AUG,N,10,0
2023\DB1.DBF,SEP,N,10,0
2023\DB1.DBF,OCT,N,10,0
2023\DB1.DBF,NOV,N,10,0
2023\DB1.DBF,DEC,N,10,0
2023\DB1.DBF,LCODE,N,10,0
2023\DB1.DBF,LOCATION,C,30,0
2023\DB2.DBF,USER,C,20,0
2023\DB2.DBF,DEPT,C,1,0
2023\DB2.DBF,DATE,D,8,0
2023\DB2.DBF,CODE,N,10,0
2023\DB2.DBF,PCODE,C,10,0
2023\DB2.DBF,PARTICULAR,C,80,0
2023\DB2.DBF,TYPE,C,1,0
2023\DB2.DBF,VNO,N,6,0
2023\DB2.DBF,GPNO,N,10,0
2023\DB2.DBF,DRIVERNAME,C,40,0
2023\DB2.DBF,VEHNO,C,10,0
2023\DB2.DBF,MLC,C,2,0
2023\DB2.DBF,LOTNO,N,10,0
2023\DB2.DBF,INVOICENO,N,10,0
2023\DB2.DBF,RATE,N,10,2
2023\DB2.DBF,GQTY,N,10,0
2023\DB2.DBF,BAGS,N,10,0
2023\DB2.DBF,FILL,N,10,0
2023\DB2.DBF,EXCESS,N,10,0
2023\DB2.DBF,LESS,N,10,0
2023\DB2.DBF,KANTA,N,10,0
2023\DB2.DBF,QTY,N,10,0
2023\DB2.DBF,PVALUE,N,12,0
2023\DB2.DBF,VALUE,N,12,0
2023\DB2.DBF,SAMOUNT,N,12,2
2023\DB2.DBF,DISC,N,10,2
2023\DB2.DBF,DISCOUNT,N,12,2
2023\DB2.DBF,FREIGHT,N,12,0
2023\DB2.DBF,XFREIGHT,N,12,0
2023\DB2.DBF,STAX,N,12,0
2023\DB2.DBF,DEBIT,N,12,0
2023\DB2.DBF,CREDIT,N,12,0
2023\DB2.DBF,BALANCE,N,12,0
2023\DB2.DBF,LBALANCE,N,12,0
2023\DB2.DBF,OPDR,N,12,0
2023\DB2.DBF,OPCR,N,12,0
2023\DB2.DBF,CDR,N,12,0
2023\DB2.DBF,CCR,N,12,0
2023\DB2.DBF,CBL,N,12,0
2023\DB2.DBF,LNAME,C,60,0
2023\DB2.DBF,BSCODE,C,5,0
2023\DB2.DBF,PLCODE,C,5,0
2023\DB2.DBF,CFCODE,C,5,0
2023\DB2.DBF,PDATE,D,8,0
2023\DB2.DBF,DUEDATE,D,8,0
2023\DB2.DBF,REMARKS,C,40,0
2023\DB2.DBF,DETAILS,C,10,0
2023\DB2.DBF,STATUS,C,10,0
2023\DB2.DBF,PNAME,C,40,0
2023\DB2.DBF,JAN,N,10,0
2023\DB2.DBF,FEB,N,10,0
2023\DB2.DBF,MAR,N,10,0
2023\DB2.DBF,APR,N,10,0
2023\DB2.DBF,MAY,N,10,0
2023\DB2.DBF,JUN,N,10,0
2023\DB2.DBF,JUL,N,10,0
2023\DB2.DBF,AUG,N,10,0
2023\DB2.DBF,SEP,N,10,0
2023\DB2.DBF,OCT,N,10,0
2023\DB2.DBF,NOV,N,10,0
2023\DB2.DBF,DEC,N,10,0
2023\DB2.DBF,LCODE,N,10,0
2023\DB2.DBF,LOCATION,C,30,0
2023\DB3.DBF,DATE,D,8,0
2023\DB3.DBF,CODE,N,6,0
2023\DB3.DBF,MLC,C,6,0
2023\DB3.DBF,PARTICULAR,C,80,0
2023\DB3.DBF,TYPE,C,1,0
2023\DB3.DBF,VNO,N,10,0
2023\DB3.DBF,INVOICENO,N,10,0
2023\DB3.DBF,QTY,N,10,2
2023\DB3.DBF,UNIT,C,3,0
2023\DB3.DBF,RATE,N,10,2
2023\DB3.DBF,VALUE,N,12,0
2023\DB3.DBF,PVALUE,N,10,2
2023\DB3.DBF,ST,N,5,2
2023\DB3.DBF,STAX,N,10,0
2023\DB3.DBF,DISC,N,5,2
2023\DB3.DBF,DISCOUNT,N,10,0
2023\DB3.DBF,DEBIT,N,16,0
2023\DB3.DBF,CREDIT,N,16,0
2023\DB3.DBF,BALANCE,N,16,0
2023\DB3.DBF,ADVBOOK,N,10,0
2023\DB3.DBF,MLNAME,C,30,0
2023\DBB.DBF,DATE,D,8,0
2023\DBB.DBF,CODE,N,6,0
2023\DBB.DBF,CCODE,N,6,0
2023\DBB.DBF,MLC,C,6,0
2023\DBB.DBF,PARTICULAR,C,80,0
2023\DBB.DBF,TYPE,C,1,0
2023\DBB.DBF,VNO,N,10,0
2023\DBB.DBF,PRNO,N,8,0
2023\DBB.DBF,INVOICENO,N,10,0
2023\DBB.DBF,QTY,N,10,2
2023\DBB.DBF,UNIT,C,3,0
2023\DBB.DBF,RATE,N,8,2
2023\DBB.DBF,VALUE,N,12,0
2023\DBB.DBF,PVALUE,N,10,2
2023\DBB.DBF,ST,N,5,2
2023\DBB.DBF,STAX,N,10,0
2023\DBB.DBF,DISC,N,5,2
2023\DBB.DBF,DISCOUNT,N,10,0
2023\DBB.DBF,DEBIT,N,12,0
2023\DBB.DBF,CREDIT,N,12,0
2023\DBB.DBF,BALANCE,N,12,0
2023\DBB.DBF,ADVBOOK,N,10,0
2023\DBDB.DBF,DATE,D,8,0
2023\DBDB.DBF,CODE,N,6,0
2023\DBDB.DBF,CCODE,N,6,0
2023\DBDB.DBF,MLC,C,6,0
2023\DBDB.DBF,PARTICULAR,C,80,0
2023\DBDB.DBF,TYPE,C,1,0
2023\DBDB.DBF,VNO,N,10,0
2023\DBDB.DBF,PRNO,N,8,0
2023\DBDB.DBF,INVOICENO,N,10,0
2023\DBDB.DBF,QTY,N,10,2
2023\DBDB.DBF,UNIT,C,3,0
2023\DBDB.DBF,RATE,N,8,2
2023\DBDB.DBF,VALUE,N,12,0
2023\DBDB.DBF,PVALUE,N,10,2
2023\DBDB.DBF,ST,N,5,2
2023\DBDB.DBF,STAX,N,10,0
2023\DBDB.DBF,DISC,N,5,2
2023\DBDB.DBF,DISCOUNT,N,10,0
2023\DBDB.DBF,DEBIT,N,12,0
2023\DBDB.DBF,CREDIT,N,12,0
2023\DBDB.DBF,BALANCE,N,12,0
2023\DBDB.DBF,ADVBOOK,N,10,0
2023\DELETE.DBF,DEPT,C,1,0
2023\DELETE.DBF,DATE,D,8,0
2023\DELETE.DBF,PCODE,C,10,0
2023\DELETE.DBF,SPO,C,5,0
2023\DELETE.DBF,PARTICULAR,C,80,0
2023\DELETE.DBF,TYPE,C,1,0
2023\DELETE.DBF,VNO,N,10,0
2023\DELETE.DBF,CCODE,N,10,0
2023\DELETE.DBF,GCODE,N,10,0
2023\DELETE.DBF,MAINCODE,C,10,0
2023\DELETE.DBF,CODE,N,10,0
2023\DELETE.DBF,RECENO,N,10,0
2023\DELETE.DBF,LOTNO,N,10,0
2023\DELETE.DBF,INVOICENO,N,10,0
2023\DELETE.DBF,BILLNO,N,10,0
2023\DELETE.DBF,CELLNO,C,15,0
2023\DELETE.DBF,VEHNO,C,15,0
2023\DELETE.DBF,CNO,C,15,0
2023\DELETE.DBF,CNO1,C,15,0
2023\DELETE.DBF,BUILTYNO,N,10,0
2023\DELETE.DBF,FREIGHT,N,10,0
2023\DELETE.DBF,TRUCKADA,C,40,0
2023\DELETE.DBF,UNIT,C,10,0
2023\DELETE.DBF,RATE,N,10,2
2023\DELETE.DBF,CASE,N,10,0
2023\DELETE.DBF,FILL,N,10,3
2023\DELETE.DBF,GQTY,N,10,2
2023\DELETE.DBF,LESS,N,10,2
2023\DELETE.DBF,OTHERS,N,10,0
2023\DELETE.DBF,LABOUR,N,10,0
2023\DELETE.DBF,ABR,N,10,2
2023\DELETE.DBF,BROKERY,N,10,2
2023\DELETE.DBF,ALR,N,10,2
2023\DELETE.DBF,ABARDANA,N,10,0
2023\DELETE.DBF,ABROK,N,10,2
2023\DELETE.DBF,ABROKERY,N,10,0
2023\DELETE.DBF,LBR,N,10,2
2023\DELETE.DBF,ALABOUR,N,10,0
2023\DELETE.DBF,ASR,N,10,2
2023\DELETE.DBF,ASTICHING,N,10,0
2023\DELETE.DBF,AER,N,10,2
2023\DELETE.DBF,AEXTRALOAD,N,10,0
2023\DELETE.DBF,ASOTR,N,10,2
